date,PriceUSD
13/07/2013,91.5925979
14/07/2013,89.89226928
15/07/2013,93.79615254
16/07/2013,91.78103565
17/07/2013,91.03135126
18/07/2013,84.96172912
19/07/2013,86.2387946
20/07/2013,84.91085915
21/07/2013,85.66435026
22/07/2013,85.64902864
23/07/2013,86.97705669
24/07/2013,88.15173057
25/07/2013,90.16609223
26/07/2013,89.98398597
27/07/2013,88.16527586
28/07/2013,92.7458422
29/07/2013,93.29869725
30/07/2013,96.65955289
31/07/2013,98.02441993
1/08/2013,96.56801783
2/08/2013,96.07453068
3/08/2013,95.50670953
4/08/2013,96.36548217
5/08/2013,97.52713384
6/08/2013,97.6712066
7/08/2013,97.0542069
8/08/2013,94.25727177
9/08/2013,92.47277674
10/08/2013,93.29355289
11/08/2013,94.27131239
12/08/2013,95.44647078
13/08/2013,97.75907508
14/08/2013,99.12128755
15/08/2013,98.10633314
16/08/2013,98.29096026
17/08/2013,99.63050438
18/08/2013,99.17803974
19/08/2013,102.7840123
20/08/2013,104.500211
21/08/2013,110.8016037
22/08/2013,109.5232168
23/08/2013,107.6975716
24/08/2013,108.882675
25/08/2013,113.0825634
26/08/2013,112.1181148
27/08/2013,117.7597908
28/08/2013,118.3174144
29/08/2013,118.8356382
30/08/2013,124.8853796
31/08/2013,128.377979
1/09/2013,130.536372
2/09/2013,129.5653717
3/09/2013,129.1828036
4/09/2013,122.5292387
5/09/2013,122.370085
6/09/2013,117.8611464
7/09/2013,119.8149895
8/09/2013,118.0573863
9/09/2013,121.2592726
10/09/2013,122.2155302
11/09/2013,127.0882271
12/09/2013,126.7807236
13/09/2013,127.4077452
14/09/2013,124.3484775
15/09/2013,125.0764179
16/09/2013,126.204666
17/09/2013,126.8972501
18/09/2013,126.9038194
19/09/2013,124.1809573
20/09/2013,122.9216359
21/09/2013,123.5082569
22/09/2013,123.1249351
23/09/2013,122.865699
24/09/2013,123.7973577
25/09/2013,123.6140786
26/09/2013,124.6856745
27/09/2013,126.6053477
28/09/2013,126.7965517
29/09/2013,127.1086277
30/09/2013,126.0902618
1/10/2013,127.5754243
2/10/2013,104.1050929
3/10/2013,117.575495
4/10/2013,121.9303477
5/10/2013,121.3934027
6/10/2013,122.4752613
7/10/2013,123.9068726
8/10/2013,124.7665289
9/10/2013,125.9335203
10/10/2013,126.7046505
11/10/2013,127.2552992
12/10/2013,127.851263
13/10/2013,132.4156587
14/10/2013,135.3391949
15/10/2013,141.4939085
16/10/2013,138.3279219
17/10/2013,143.7471338
18/10/2013,152.7755722
19/10/2013,165.7727171
20/10/2013,166.5001511
21/10/2013,179.9106286
22/10/2013,190.4027814
23/10/2013,204.600351
24/10/2013,194.4100438
25/10/2013,185.6437876
26/10/2013,179.808218
27/10/2013,194.5461333
28/10/2013,196.2746873
29/10/2013,204.4281742
30/10/2013,197.9005994
31/10/2013,203.2836499
1/11/2013,203.0371098
2/11/2013,204.7928814
3/11/2013,210.2753826
4/11/2013,228.7910389
5/11/2013,243.6416689
6/11/2013,263.209584
7/11/2013,290.1242262
8/11/2013,333.7506565
9/11/2013,331.0511485
10/11/2013,327.5586535
11/11/2013,342.6976929
12/11/2013,354.6454883
13/11/2013,394.5044952
14/11/2013,416.7063033
15/11/2013,408.3987973
16/11/2013,435.7984428
17/11/2013,485.3365769
18/11/2013,657.7785039
19/11/2013,546.8783973
20/11/2013,595.3390996
21/11/2013,720.7644253
22/11/2013,802.9169337
23/11/2013,834.29534
24/11/2013,807.1666955
25/11/2013,816.2433866
26/11/2013,916.0971601
27/11/2013,962.9105609
28/11/2013,1007.387164
29/11/2013,1128.725488
30/11/2013,1119.296715
1/12/2013,964.4857937
2/12/2013,1040.808218
3/12/2013,1053.621027
4/12/2013,1134.932231
5/12/2013,1027.411773
6/12/2013,824.5817103
7/12/2013,703.748376
8/12/2013,783.5733483
9/12/2013,896.0792899
10/12/2013,977.1653673
11/12/2013,875.4640343
12/12/2013,873.324806
13/12/2013,879.1561353
14/12/2013,852.8561205
15/12/2013,864.0616579
16/12/2013,677.8941068
17/12/2013,682.6267727
18/12/2013,526.1209763
19/12/2013,685.525129
20/12/2013,600.2169543
21/12/2013,597.0335025
22/12/2013,615.0130353
23/12/2013,657.9266342
24/12/2013,650.6647452
25/12/2013,678.2901581
26/12/2013,749.996595
27/12/2013,722.5705675
28/12/2013,715.8523631
29/12/2013,727.2712157
30/12/2013,735.7419971
31/12/2013,729.5575829
1/01/2014,752.4045499
2/01/2014,784.9549213
3/01/2014,807.222939
4/01/2014,828.6020626
5/01/2014,902.4873803
6/01/2014,914.4599608
7/01/2014,803.3517962
8/01/2014,820.6900095
9/01/2014,831.3347505
10/01/2014,853.2988548
11/01/2014,889.5558371
12/01/2014,845.1913322
13/01/2014,822.8770122
14/01/2014,815.2936027
15/01/2014,841.0898574
16/01/2014,815.8548003
17/01/2014,792.8295065
18/01/2014,809.7835284
19/01/2014,838.4284747
20/01/2014,828.8852166
21/01/2014,823.8179638
22/01/2014,818.9763863
23/01/2014,810.9224252
24/01/2014,781.042514
25/01/2014,804.4032408
26/01/2014,814.4993814
27/01/2014,742.701375
28/01/2014,790.1764019
29/01/2014,793.3844249
30/01/2014,799.4744798
31/01/2014,803.2375988
1/02/2014,813.2195492
2/02/2014,814.4908704
3/02/2014,806.9974284
4/02/2014,800.0782319
5/02/2014,784.4736928
6/02/2014,763.5693822
7/02/2014,711.5712734
8/02/2014,677.6823009
9/02/2014,687.4060546
10/02/2014,685.4574988
11/02/2014,671.8996917
12/02/2014,653.7657809
13/02/2014,612.918415
14/02/2014,668.7886027
15/02/2014,654.3770602
16/02/2014,623.2503219
17/02/2014,631.3345963
18/02/2014,627.2717614
19/02/2014,623.5401369
20/02/2014,563.7685611
21/02/2014,580.324316
22/02/2014,607.1246333
23/02/2014,610.0823237
24/02/2014,542.2666508
25/02/2014,533.7076444
26/02/2014,587.5785883
27/02/2014,585.3939257
28/02/2014,551.2947703
1/03/2014,567.5342354
2/03/2014,558.5277072
3/03/2014,676.5057328
4/03/2014,674.5113994
5/03/2014,670.3388511
6/03/2014,667.712834
7/03/2014,631.7702952
8/03/2014,621.5241145
9/03/2014,640.5788893
10/03/2014,628.1512412
11/03/2014,633.7338382
12/03/2014,634.6468237
13/03/2014,643.4321009
14/03/2014,628.30859
15/03/2014,636.2186501
16/03/2014,634.168901
17/03/2014,622.7602086
18/03/2014,614.3095137
19/03/2014,610.5112035
20/03/2014,586.6075957
21/03/2014,569.694518
22/03/2014,564.7000267
23/03/2014,558.9588617
24/03/2014,585.0232505
25/03/2014,583.7711891
26/03/2014,579.2438504
27/03/2014,483.1640126
28/03/2014,498.6613289
29/03/2014,489.5170235
30/03/2014,458.9663283
31/03/2014,455.3553541
1/04/2014,479.0084659
2/04/2014,439.0114925
3/04/2014,449.4411515
4/04/2014,449.7198697
5/04/2014,461.6753315
6/04/2014,458.6334805
7/04/2014,448.6552751
8/04/2014,452.8030988
9/04/2014,442.8379849
10/04/2014,366.9118661
11/04/2014,421.9435281
12/04/2014,424.2742126
13/04/2014,416.3623217
14/04/2014,461.1082466
15/04/2014,521.6152996
16/04/2014,531.4818467
17/04/2014,499.8375515
18/04/2014,483.0200135
19/04/2014,504.3655952
20/04/2014,501.5571844
21/04/2014,498.0845303
22/04/2014,489.50351
23/04/2014,490.6329675
24/04/2014,503.291801
25/04/2014,466.4261713
26/04/2014,459.2267098
27/04/2014,438.7093637
28/04/2014,441.5478055
29/04/2014,447.7099308
30/04/2014,448.8757155
1/05/2014,460.1946983
2/05/2014,452.2397798
3/05/2014,438.978588
4/05/2014,436.6753986
5/05/2014,432.338179
6/05/2014,430.1282054
7/05/2014,442.1828761
8/05/2014,440.4027627
9/05/2014,452.6979997
10/05/2014,456.7558463
11/05/2014,439.114476
12/05/2014,441.2809556
13/05/2014,439.005775
14/05/2014,444.8482057
15/05/2014,446.9615587
16/05/2014,448.7421537
17/05/2014,449.2222893
18/05/2014,446.9626414
19/05/2014,447.4048568
20/05/2014,490.3356482
21/05/2014,493.9334918
22/05/2014,526.8142884
23/05/2014,523.6993203
24/05/2014,527.6912431
25/05/2014,573.3124588
26/05/2014,584.8479749
27/05/2014,573.9282692
28/05/2014,579.1893188
29/05/2014,570.3493109
30/05/2014,620.8463606
31/05/2014,627.8924207
1/06/2014,630.0749535
2/06/2014,663.5057238
3/06/2014,672.3878971
4/06/2014,643.8873688
5/06/2014,661.5035582
6/06/2014,650.1333159
7/06/2014,656.8002718
8/06/2014,657.8199749
9/06/2014,648.3363223
10/06/2014,650.9366096
11/06/2014,631.4890222
12/06/2014,591.9750771
13/06/2014,597.0449997
14/06/2014,575.5594617
15/06/2014,589.7246464
16/06/2014,590.5674822
17/06/2014,609.0800029
18/06/2014,607.629796
19/06/2014,595.7514769
20/06/2014,591.5315228
21/06/2014,592.7643495
22/06/2014,599.6346335
23/06/2014,589.5522998
24/06/2014,579.9737186
25/06/2014,562.23678
26/06/2014,580.7492303
27/06/2014,600.6383054
28/06/2014,594.3903042
29/06/2014,600.8405184
30/06/2014,638.946114
1/07/2014,642.9565967
2/07/2014,651.2983477
3/07/2014,646.4133891
4/07/2014,630.6355029
5/07/2014,630.4683419
6/07/2014,634.6726745
7/07/2014,622.854979
8/07/2014,624.8943311
9/07/2014,621.9390918
10/07/2014,616.5228498
11/07/2014,634.4943781
12/07/2014,636.9239579
13/07/2014,629.8757504
14/07/2014,619.1974591
15/07/2014,621.9346014
16/07/2014,616.3518822
17/07/2014,624.259275
18/07/2014,630.7501403
19/07/2014,629.1733644
20/07/2014,625.2486762
21/07/2014,621.3053314
22/07/2014,619.8232645
23/07/2014,619.7728168
24/07/2014,602.8796455
25/07/2014,601.5785143
26/07/2014,594.7026072
27/07/2014,591.5754442
28/07/2014,587.493005
29/07/2014,584.1123933
30/07/2014,562.9146251
31/07/2014,581.975562
1/08/2014,596.5067592
2/08/2014,589.7572615
3/08/2014,586.7537367
4/08/2014,587.6083355
5/08/2014,581.8819886
6/08/2014,582.2483714
7/08/2014,586.0466335
8/08/2014,589.0244126
9/08/2014,588.9785213
10/08/2014,589.373502
11/08/2014,573.4414839
12/08/2014,568.3075202
13/08/2014,548.3701753
14/08/2014,505.1074997
15/08/2014,500.3230601
16/08/2014,521.7479629
17/08/2014,497.764659
18/08/2014,468.9579182
19/08/2014,486.7943507
20/08/2014,515.1203539
21/08/2014,519.3078521
22/08/2014,516.1593688
23/08/2014,497.1257595
24/08/2014,508.430742
25/08/2014,501.6102867
26/08/2014,511.8523217
27/08/2014,510.1623238
28/08/2014,506.2851517
29/08/2014,508.8665719
30/08/2014,501.2757233
31/08/2014,478.5114255
1/09/2014,474.5414898
2/09/2014,474.4306707
3/09/2014,473.9592034
4/09/2014,489.5552013
5/09/2014,478.7497829
6/09/2014,480.6424918
7/09/2014,478.3655009
8/09/2014,468.9754959
9/09/2014,473.5120272
10/09/2014,477.7784176
11/09/2014,477.2706821
12/09/2014,473.9972823
13/09/2014,477.960974
14/09/2014,475.648064
15/09/2014,472.6556297
16/09/2014,464.1777545
17/09/2014,456.3398913
18/09/2014,426.880107
19/09/2014,393.8938907
20/09/2014,411.0413428
21/09/2014,400.4045307
22/09/2014,400.8816222
23/09/2014,438.491801
24/09/2014,423.7000918
25/09/2014,409.5377499
26/09/2014,405.2982519
27/09/2014,400.5993346
28/09/2014,375.5499898
29/09/2014,373.0645579
30/09/2014,389.2640404
1/10/2014,382.9093659
2/10/2014,372.525699
3/10/2014,357.6657136
4/10/2014,328.8261131
5/10/2014,322.8262615
6/10/2014,326.8035327
7/10/2014,333.5701949
8/10/2014,354.4073343
9/10/2014,361.7164249
10/10/2014,358.8903908
11/10/2014,361.908377
12/10/2014,377.8712437
13/10/2014,391.9942089
14/10/2014,400.8805921
15/10/2014,394.6258799
16/10/2014,382.3214763
17/10/2014,382.2007896
18/10/2014,391.2931771
19/10/2014,388.684498
20/10/2014,381.1908586
21/10/2014,385.2046335
22/10/2014,380.7787633
23/10/2014,357.3447931
24/10/2014,357.488434
25/10/2014,345.8112466
26/10/2014,353.0819562
27/10/2014,350.0157119
28/10/2014,354.6538051
29/10/2014,333.5993501
30/10/2014,344.6093822
31/10/2014,337.1829126
1/11/2014,324.371315
2/11/2014,324.2485666
3/11/2014,325.3618656
4/11/2014,329.657704
5/11/2014,338.8057653
6/11/2014,349.6899117
7/11/2014,342.1332881
8/11/2014,345.7163326
9/11/2014,363.6100517
10/11/2014,365.5022539
11/11/2014,367.825467
12/11/2014,422.5914196
13/11/2014,421.9144717
14/11/2014,398.3888828
15/11/2014,377.9938407
16/11/2014,390.2058235
17/11/2014,387.5010316
18/11/2014,373.8645646
19/11/2014,377.613398
20/11/2014,356.1812653
21/11/2014,350.7488589
22/11/2014,352.4555146
23/11/2014,367.7732423
24/11/2014,376.9942238
25/11/2014,376.75563
26/11/2014,367.5302081
27/11/2014,369.5302274
28/11/2014,377.8969319
29/11/2014,376.0763355
30/11/2014,378.6903971
1/12/2014,379.111979
2/12/2014,382.9467963
3/12/2014,375.9160193
4/12/2014,368.8455681
5/12/2014,378.4283296
6/12/2014,375.1379512
7/12/2014,376.6397931
8/12/2014,363.2156768
9/12/2014,351.1068378
10/12/2014,347.8813939
11/12/2014,348.5930061
12/12/2014,353.1906125
13/12/2014,349.2429451
14/12/2014,356.0797215
15/12/2014,347.0951815
16/12/2014,328.6133203
17/12/2014,320.2976134
18/12/2014,313.5116512
19/12/2014,318.2428887
20/12/2014,330.0657583
21/12/2014,320.9926701
22/12/2014,331.8425845
23/12/2014,336.0841286
24/12/2014,323.0322978
25/12/2014,318.9961444
26/12/2014,329.2103419
27/12/2014,315.9684439
28/12/2014,317.0104804
29/12/2014,313.0655316
30/12/2014,310.4420041
31/12/2014,320.6622873
1/01/2015,314.7764719
2/01/2015,315.9427317
3/01/2015,285.6473098
4/01/2015,263.3345748
5/01/2015,275.0038515
6/01/2015,287.549521
7/01/2015,297.5355652
8/01/2015,284.3423919
9/01/2015,292.5011146
10/01/2015,276.2305321
11/01/2015,268.7555155
12/01/2015,268.617232
13/01/2015,224.1081178
14/01/2015,175.6376406
15/01/2015,212.3410114
16/01/2015,207.5952049
17/01/2015,199.8248366
18/01/2015,211.1325184
19/01/2015,216.8946949
20/01/2015,211.9198539
21/01/2015,227.9042104
22/01/2015,233.6473828
23/01/2015,233.1328524
24/01/2015,249.0821239
25/01/2015,254.5179413
26/01/2015,273.9522449
27/01/2015,264.7538045
28/01/2015,235.7358404
29/01/2015,233.9573735
30/01/2015,228.8961899
31/01/2015,217.332156
1/02/2015,227.1113013
2/02/2015,240.0924199
3/02/2015,227.7756958
4/02/2015,226.7811341
5/02/2015,217.0111511
6/02/2015,222.7249693
7/02/2015,228.6471274
8/02/2015,224.0359889
9/02/2015,220.7684939
10/02/2015,220.8881543
11/02/2015,219.4958597
12/02/2015,222.5832279
13/02/2015,236.5553638
14/02/2015,257.6276958
15/02/2015,234.445803
16/02/2015,235.0861268
17/02/2015,243.9057943
18/02/2015,235.9952323
19/02/2015,241.8722539
20/02/2015,245.5307753
21/02/2015,245.5960026
22/02/2015,236.6906683
23/02/2015,239.0660178
24/02/2015,239.8692621
25/02/2015,238.236111
26/02/2015,237.0444024
27/02/2015,255.1167744
28/02/2015,254.9484486
1/03/2015,260.6513308
2/03/2015,276.3226137
3/03/2015,282.7059009
4/03/2015,273.4475365
5/03/2015,276.2688092
6/03/2015,273.3181148
7/03/2015,276.4033574
8/03/2015,275.3380339
9/03/2015,290.130059
10/03/2015,292.3203831
11/03/2015,296.6933293
12/03/2015,295.8003448
13/03/2015,285.9110263
14/03/2015,283.6083063
15/03/2015,287.270142
16/03/2015,291.3921181
17/03/2015,285.2483966
18/03/2015,257.2861601
19/03/2015,262.092948
20/03/2015,262.9664921
21/03/2015,261.1842975
22/03/2015,268.8994158
23/03/2015,266.777993
24/03/2015,246.835083
25/03/2015,246.7191368
26/03/2015,249.5329936
27/03/2015,247.3788983
28/03/2015,253.231614
29/03/2015,242.9676143
30/03/2015,248.3369345
31/03/2015,244.7124857
1/04/2015,247.1858194
2/04/2015,253.6300704
3/04/2015,254.8331636
4/04/2015,253.9458486
5/04/2015,261.1121362
6/04/2015,256.3673869
7/04/2015,254.831898
8/04/2015,245.8252104
9/04/2015,243.8606362
10/04/2015,235.8719006
11/04/2015,237.4090678
12/04/2015,237.1410424
13/04/2015,225.5056359
14/04/2015,219.7572367
15/04/2015,223.3139079
16/04/2015,228.4938153
17/04/2015,222.7850602
18/04/2015,223.3980441
19/04/2015,223.2841353
20/04/2015,224.8949036
21/04/2015,234.9393565
22/04/2015,233.8224188
23/04/2015,235.9332937
24/04/2015,231.4585923
25/04/2015,226.445993
26/04/2015,220.5034068
27/04/2015,227.3259904
28/04/2015,225.5493688
29/04/2015,225.6692884
30/04/2015,236.327976
1/05/2015,232.7465827
2/05/2015,235.5400771
3/05/2015,240.464249
4/05/2015,238.9766613
5/05/2015,236.0233834
6/05/2015,229.4812193
7/05/2015,237.1306873
8/05/2015,244.3834728
9/05/2015,242.70595
10/05/2015,240.7314839
11/05/2015,242.2498372
12/05/2015,242.2090921
13/05/2015,236.5502659
14/05/2015,236.9489167
15/05/2015,237.4845023
16/05/2015,235.8121344
17/05/2015,236.9636829
18/05/2015,232.8838496
19/05/2015,231.9744468
20/05/2015,234.1903063
21/05/2015,235.5538217
22/05/2015,240.3232037
23/05/2015,238.9632817
24/05/2015,240.7117583
25/05/2015,237.0035432
26/05/2015,236.7962613
27/05/2015,237.2035964
28/05/2015,236.9568819
29/05/2015,236.6465266
30/05/2015,232.78877
31/05/2015,229.4505479
1/06/2015,223.2827019
2/06/2015,225.320801
3/06/2015,225.2130634
4/06/2015,223.5400769
5/06/2015,224.7310719
6/06/2015,225.1605132
7/06/2015,223.4116859
8/06/2015,228.7742914
9/06/2015,229.3705295
10/06/2015,228.5884874
11/06/2015,229.5844117
12/06/2015,229.8112185
13/06/2015,233.0153445
14/06/2015,232.5071087
15/06/2015,236.7909629
16/06/2015,251.4326768
17/06/2015,247.9693177
18/06/2015,249.0124795
19/06/2015,244.8034842
20/06/2015,245.5825132
21/06/2015,244.3002601
22/06/2015,247.0178925
23/06/2015,244.1847633
24/06/2015,240.4515453
25/06/2015,242.3478577
26/06/2015,242.9679974
27/06/2015,251.5293267
28/06/2015,249.0582858
29/06/2015,256.6502224
30/06/2015,263.8543569
1/07/2015,258.0426476
2/07/2015,254.7471134
3/07/2015,256.0870428
4/07/2015,260.5092396
5/07/2015,271.3024582
6/07/2015,269.1379401
7/07/2015,266.4699191
8/07/2015,270.5761429
9/07/2015,269.6803048
10/07/2015,285.5587808
11/07/2015,293.9174538
12/07/2015,311.4818799
13/07/2015,292.6492238
14/07/2015,287.7409515
15/07/2015,285.9228854
16/07/2015,278.5327493
17/07/2015,280.0647247
18/07/2015,277.3546353
19/07/2015,275.2819895
20/07/2015,279.114393
21/07/2015,276.6524126
22/07/2015,277.7643691
23/07/2015,276.8116286
24/07/2015,289.3059763
25/07/2015,289.50764
26/07/2015,293.3148428
27/07/2015,294.4267618
28/07/2015,295.4101253
29/07/2015,289.8558364
30/07/2015,288.2362607
31/07/2015,284.5973244
1/08/2015,281.6688463
2/08/2015,282.4230064
3/08/2015,282.1850523
4/08/2015,285.2866175
5/08/2015,282.3388869
6/08/2015,278.9957487
7/08/2015,279.4887151
8/08/2015,261.4502756
9/08/2015,266.3420205
10/08/2015,264.9288252
11/08/2015,271.4217361
12/08/2015,268.1438685
13/08/2015,264.691628
14/08/2015,266.3559416
15/08/2015,261.9368366
16/08/2015,258.9308174
17/08/2015,258.0093983
18/08/2015,217.8858831
19/08/2015,227.2182519
20/08/2015,235.5238831
21/08/2015,232.8006178
22/08/2015,230.6391733
23/08/2015,228.6730739
24/08/2015,211.9559176
25/08/2015,222.6550395
26/08/2015,226.1167002
27/08/2015,224.9398773
28/08/2015,232.1708083
29/08/2015,229.8262002
30/08/2015,229.0195725
31/08/2015,230.6894661
1/09/2015,227.9555704
2/09/2015,229.5021807
3/09/2015,227.1071216
4/09/2015,231.1775634
5/09/2015,235.9030061
6/09/2015,240.8054722
7/09/2015,240.6336157
8/09/2015,244.1749527
9/09/2015,238.7224632
10/09/2015,238.7504772
11/09/2015,240.8450081
12/09/2015,236.3518322
13/09/2015,230.5488373
14/09/2015,230.948794
15/09/2015,230.39859
16/09/2015,229.0432858
17/09/2015,233.2026978
18/09/2015,233.1751309
19/09/2015,232.2415681
20/09/2015,231.3623238
21/09/2015,226.773448
22/09/2015,230.6263048
23/09/2015,230.1324378
24/09/2015,234.3198685
25/09/2015,235.5382218
26/09/2015,234.5918144
27/09/2015,233.2433098
28/09/2015,240.0172653
29/09/2015,237.3362338
30/09/2015,236.739848
1/10/2015,238.2298139
2/10/2015,237.9370073
3/10/2015,239.7358977
4/10/2015,239.5169249
5/10/2015,240.9612138
6/10/2015,246.9404982
7/10/2015,243.7344868
8/10/2015,243.029633
9/10/2015,244.4488875
10/10/2015,245.9559243
11/10/2015,248.5281654
12/10/2015,246.0936373
13/10/2015,250.4713007
14/10/2015,253.1423255
15/10/2015,254.693015
16/10/2015,262.7373632
17/10/2015,271.9309389
18/10/2015,263.4816774
19/10/2015,264.3627282
20/10/2015,270.8322119
21/10/2015,268.0402177
22/10/2015,275.4149565
23/10/2015,278.612778
24/10/2015,283.6111429
25/10/2015,286.0496935
26/10/2015,286.7033828
27/10/2015,295.5629138
28/10/2015,304.442097
29/10/2015,314.8794623
30/10/2015,328.4923212
31/10/2015,314.1195082
1/11/2015,329.8542276
2/11/2015,364.616628
3/11/2015,400.9231052
4/11/2015,405.4816815
5/11/2015,384.341223
6/11/2015,372.9754179
7/11/2015,386.5045508
8/11/2015,372.4001297
9/11/2015,380.4956444
10/11/2015,337.8305023
11/11/2015,308.9221859
12/11/2015,337.5229886
13/11/2015,337.2789582
14/11/2015,333.0471175
15/11/2015,319.9280216
16/11/2015,331.132725
17/11/2015,335.8497861
18/11/2015,335.744505
19/11/2015,326.2321455
20/11/2015,321.9404755
21/11/2015,325.9052312
22/11/2015,323.7169661
23/11/2015,323.0125563
24/11/2015,319.9613565
25/11/2015,328.9604573
26/11/2015,356.2552925
27/11/2015,359.2688244
28/11/2015,356.5673226
29/11/2015,371.7076125
30/11/2015,377.3898399
1/12/2015,362.5323758
2/12/2015,359.2224041
3/12/2015,361.2100681
4/12/2015,363.2416318
5/12/2015,389.3629588
6/12/2015,393.3191297
7/12/2015,395.3465883
8/12/2015,413.7986604
9/12/2015,417.6326712
10/12/2015,415.7299243
11/12/2015,453.8614801
12/12/2015,435.8557224
13/12/2015,434.4034664
14/12/2015,442.9916897
15/12/2015,464.6178717
16/12/2015,454.1424924
17/12/2015,456.2401346
18/12/2015,463.1757697
19/12/2015,461.3999079
20/12/2015,442.1539901
21/12/2015,437.6401295
22/12/2015,435.268379
23/12/2015,442.6657271
24/12/2015,455.878713
25/12/2015,455.7188258
26/12/2015,418.2215316
27/12/2015,422.7058945
28/12/2015,421.0528796
29/12/2015,431.3400213
30/12/2015,426.043647
31/12/2015,429.6771534
1/01/2016,434.6780064
2/01/2016,434.4398773
3/01/2016,430.13618
4/01/2016,433.4489711
5/01/2016,432.6695026
6/01/2016,430.6778697
7/01/2016,459.2089401
8/01/2016,454.1344237
9/01/2016,449.8452162
10/01/2016,448.5802162
11/01/2016,449.033059
12/01/2016,441.7681572
13/01/2016,432.3106452
14/01/2016,429.8232247
15/01/2016,367.8231999
16/01/2016,388.0712046
17/01/2016,382.4820865
18/01/2016,384.8651666
19/01/2016,378.161725
20/01/2016,420.6229242
21/01/2016,409.2984597
22/01/2016,381.0464594
23/01/2016,386.3706026
24/01/2016,403.4469267
25/01/2016,391.9860973
26/01/2016,391.1429351
27/01/2016,394.6275304
28/01/2016,378.9009956
29/01/2016,378.9999948
30/01/2016,377.2627791
31/01/2016,366.3416876
1/02/2016,371.2234351
2/02/2016,372.9276312
3/02/2016,368.0982066
4/02/2016,389.7230812
5/02/2016,384.398414
6/02/2016,374.6315555
7/02/2016,375.1539176
8/02/2016,370.8143503
9/02/2016,373.5116129
10/02/2016,379.0826116
11/02/2016,377.6391651
12/02/2016,382.2944565
13/02/2016,389.5984325
14/02/2016,406.1506695
15/02/2016,399.2676186
16/02/2016,407.0353095
17/02/2016,415.3241134
18/02/2016,421.289663
19/02/2016,419.6265285
20/02/2016,440.1957601
21/02/2016,438.7186127
22/02/2016,437.5352951
23/02/2016,420.0325926
24/02/2016,423.9951125
25/02/2016,424.0908703
26/02/2016,431.762242
27/02/2016,432.947846
28/02/2016,433.1022627
29/02/2016,437.7758726
1/03/2016,432.8078672
2/03/2016,423.0797894
3/03/2016,419.2688213
4/03/2016,407.9901543
5/03/2016,397.3144539
6/03/2016,403.7051875
7/03/2016,413.2293662
8/03/2016,411.4259532
9/03/2016,412.5407035
10/03/2016,416.3409287
11/03/2016,419.5119342
12/03/2016,410.2641633
13/03/2016,411.8058825
14/03/2016,415.0269573
15/03/2016,415.2664003
16/03/2016,417.0241185
17/03/2016,418.6053638
18/03/2016,408.9015874
19/03/2016,409.1244299
20/03/2016,412.0569538
21/03/2016,411.6017741
22/03/2016,416.5816538
23/03/2016,417.3782995
24/03/2016,413.5602399
25/03/2016,416.3732438
26/03/2016,416.8230967
27/03/2016,425.4549598
28/03/2016,422.9174468
29/03/2016,415.8638288
30/03/2016,412.7776978
31/03/2016,415.9568112
1/04/2016,417.2006603
2/04/2016,419.7630567
3/04/2016,420.0735789
4/04/2016,419.5407279
5/04/2016,422.5013644
6/04/2016,421.9071912
7/04/2016,421.46722
8/04/2016,418.6434605
9/04/2016,418.7586354
10/04/2016,421.9544885
11/04/2016,423.273044
12/04/2016,427.4276646
13/04/2016,424.8725181
14/04/2016,425.856595
15/04/2016,430.7244188
16/04/2016,432.216313
17/04/2016,429.3399687
18/04/2016,429.6569337
19/04/2016,437.5687262
20/04/2016,442.6616533
21/04/2016,452.1647028
22/04/2016,448.1344213
23/04/2016,453.914723
24/04/2016,463.3828714
25/04/2016,465.3160067
26/04/2016,469.6087645
27/04/2016,445.7411131
28/04/2016,451.0600618
29/04/2016,457.0099652
30/04/2016,449.9004845
1/05/2016,455.0107312
2/05/2016,444.9330612
3/05/2016,451.6288504
4/05/2016,448.3679676
5/05/2016,449.3360725
6/05/2016,461.6938624
7/05/2016,461.3618425
8/05/2016,461.3788723
9/05/2016,463.4622317
10/05/2016,451.0796683
11/05/2016,453.8963053
12/05/2016,455.6072559
13/05/2016,457.2419027
14/05/2016,458.1195248
15/05/2016,460.8577206
16/05/2016,455.2240773
17/05/2016,453.545777
18/05/2016,454.4861841
19/05/2016,437.7241871
20/05/2016,442.3967992
21/05/2016,444.0782072
22/05/2016,440.5586688
23/05/2016,444.2050573
24/05/2016,445.6744549
25/05/2016,450.5495272
26/05/2016,454.4337224
27/05/2016,471.8201173
28/05/2016,530.9105979
29/05/2016,527.5497124
30/05/2016,533.493149
31/05/2016,530.9436928
1/06/2016,537.6136788
2/06/2016,538.7712432
3/06/2016,570.1759883
4/06/2016,574.2662016
5/06/2016,575.137638
6/06/2016,585.857149
7/06/2016,578.4692407
8/06/2016,583.0975853
9/06/2016,577.1016997
10/06/2016,579.8149936
11/06/2016,605.449557
12/06/2016,670.3923743
13/06/2016,704.3217781
14/06/2016,684.9483194
15/06/2016,695.0014684
16/06/2016,767.4200313
17/06/2016,750.0146339
18/06/2016,758.2887801
19/06/2016,766.7671327
20/06/2016,722.4974524
21/06/2016,669.6042047
22/06/2016,594.8329746
23/06/2016,627.6778556
24/06/2016,664.1269857
25/06/2016,668.8726841
26/06/2016,630.4342421
27/06/2016,652.2448077
28/06/2016,647.2187684
29/06/2016,638.5863456
30/06/2016,674.2848147
